Prov_id,Province,District,Sector,Cell,Village
2,South,Muhanga,Rongi,Gasagara,Gasharu
2,South,Muhanga,Rongi,Gasagara,Kidahwe
2,South,Muhanga,Rongi,Gasagara,Murehe
2,South,Muhanga,Rongi,Gasagara,Musenyi
2,South,Muhanga,Rongi,Gasagara,Nyabugombe
2,South,Muhanga,Rongi,Gasharu,Birehe
2,South,Muhanga,Rongi,Gasharu,Gituza
2,South,Muhanga,Rongi,Gasharu,Kabirizi
2,South,Muhanga,Rongi,Gasharu,Kabuga
2,South,Muhanga,Rongi,Gasharu,Karama
2,South,Muhanga,Rongi,Gasharu,Nyamiyaga
2,South,Muhanga,Rongi,Karambo,Gifurwe
2,South,Muhanga,Rongi,Karambo,Gitwa
2,South,Muhanga,Rongi,Karambo,Nyabikenke
2,South,Muhanga,Rongi,Karambo,Nyagasozi
2,South,Muhanga,Rongi,Karambo,Rushenyi
2,South,Muhanga,Rongi,Nyamirambo,Gisoro
2,South,Muhanga,Rongi,Nyamirambo,Kabakungu
2,South,Muhanga,Rongi,Nyamirambo,Karambi
2,South,Muhanga,Rongi,Nyamirambo,Masizi
2,South,Muhanga,Rongi,Nyamirambo,Mugwato
2,South,Muhanga,Rongi,Nyamirambo,Ntarabana
2,South,Muhanga,Rongi,Nyamirambo,Rugogwe
2,South,Muhanga,Rongi,Nyamirambo,Rwamure
2,South,Muhanga,Rongi,Ruhango,Burerabana
2,South,Muhanga,Rongi,Ruhango,Kondo
2,South,Muhanga,Rongi,Ruhango,Muyebe
2,South,Muhanga,Rongi,Ruhango,Rukoma
2,South,Muhanga,Rugendabari,Gasave,Gakoma
2,South,Muhanga,Rugendabari,Gasave,Gasharu
2,South,Muhanga,Rugendabari,Gasave,Giturwa
2,South,Muhanga,Rugendabari,Gasave,Nyagasozi
2,South,Muhanga,Rugendabari,Gasave,Nyakibuye
2,South,Muhanga,Rugendabari,Gasave,Nyamatete
2,South,Muhanga,Rugendabari,Kanyana,Gasovu
2,South,Muhanga,Rugendabari,Kanyana,Kabuba
2,South,Muhanga,Rugendabari,Kanyana,Muheta
2,South,Muhanga,Rugendabari,Kanyana,Ntonde
2,South,Muhanga,Rugendabari,Kibaga,Kiduha
2,South,Muhanga,Rugendabari,Kibaga,Mataba
2,South,Muhanga,Rugendabari,Kibaga,Njamena
2,South,Muhanga,Rugendabari,Mpinga,Buganda
2,South,Muhanga,Rugendabari,Mpinga,Gisiza
2,South,Muhanga,Rugendabari,Nsanga,Mpongo
2,South,Muhanga,Rugendabari,Nsanga,Ngando
2,South,Muhanga,Rugendabari,Nsanga,Nyundo
2,South,Muhanga,Rugendabari,Nsanga,Rugwiza
2,South,Muhanga,Rugendabari,Nsanga,Twabumbogo
2,South,Muhanga,Shyogwe,Kinini,Gatare
2,South,Muhanga,Shyogwe,Kinini,Kabungo
2,South,Muhanga,Shyogwe,Kinini,Kinyami
2,South,Muhanga,Shyogwe,Kinini,Musezero
2,South,Muhanga,Shyogwe,Kinini,Nyakabingo
2,South,Muhanga,Shyogwe,Kinini,Nyakaguhu
2,South,Muhanga,Shyogwe,Mbare,Buriza
2,South,Muhanga,Shyogwe,Mbare,Muremberi
2,South,Muhanga,Shyogwe,Mbare,Nyabisindu
2,South,Muhanga,Shyogwe,Mbare,Rubugurizo
2,South,Muhanga,Shyogwe,Mbare,Rubuye
2,South,Muhanga,Shyogwe,Mbare,Songa
2,South,Muhanga,Shyogwe,Mbare,Vunga
2,South,Muhanga,Shyogwe,Mubuga,Gakomeye
2,South,Muhanga,Shyogwe,Mubuga,Gasharu
2,South,Muhanga,Shyogwe,Mubuga,Kigarama
2,South,Muhanga,Shyogwe,Mubuga,Mapfundo
2,South,Muhanga,Shyogwe,Mubuga,Matsinsi
2,South,Muhanga,Shyogwe,Mubuga,Nyamaganda
2,South,Muhanga,Shyogwe,Mubuga,Nyarucyamu
2,South,Muhanga,Shyogwe,Mubuga,Rwamaraba
2,South,Muhanga,Shyogwe,Ruli,Gakombe
2,South,Muhanga,Shyogwe,Ruli,Kabeza
2,South,Muhanga,Shyogwe,Ruli,Karama
2,South,Muhanga,Shyogwe,Ruli,Kavumu
2,South,Muhanga,Shyogwe,Ruli,Munyinya
2,South,Muhanga,Shyogwe,Ruli,Murambi
2,South,Muhanga,Shyogwe,Ruli,Nyagacyamu
2,South,Muhanga,Shyogwe,Ruli,Ruhina
2,South,Kamonyi,Gacurabwenge,Gihinga,Kagarama
2,South,Kamonyi,Gacurabwenge,Gihinga,Kambyeyi
2,South,Kamonyi,Gacurabwenge,Gihinga,Karama
2,South,Kamonyi,Gacurabwenge,Gihinga,Nyagasozi
2,South,Kamonyi,Gacurabwenge,Gihinga,Nyarunyinya
2,South,Kamonyi,Gacurabwenge,Gihinga,Ryabitana
2,South,Kamonyi,Gacurabwenge,Gihira,Bugaba
2,South,Kamonyi,Gacurabwenge,Gihira,Kibanza
2,South,Kamonyi,Gacurabwenge,Gihira,Kidaturwa
2,South,Kamonyi,Gacurabwenge,Gihira,Migina
2,South,Kamonyi,Gacurabwenge,Gihira,Nyabitare
2,South,Kamonyi,Gacurabwenge,Kigembe,Buhoro
2,South,Kamonyi,Gacurabwenge,Kigembe,Kabatsi
2,South,Kamonyi,Gacurabwenge,Kigembe,Kagarama
2,South,Kamonyi,Gacurabwenge,Kigembe,Mushimba
2,South,Kamonyi,Gacurabwenge,Kigembe,Nyakabungo
2,South,Kamonyi,Gacurabwenge,Kigembe,Rugobagoba
2,South,Kamonyi,Gacurabwenge,Nkingo,Juru
2,South,Kamonyi,Gacurabwenge,Nkingo,Kamonyi
2,South,Kamonyi,Gacurabwenge,Nkingo,Mataba
2,South,Kamonyi,Gacurabwenge,Nkingo,Nyamiryango
2,South,Kamonyi,Gacurabwenge,Nkingo,Nyamugari
2,South,Kamonyi,Gacurabwenge,Nkingo,Rubona
2,South,Kamonyi,Karama,Bitare,Gisanze
2,South,Kamonyi,Karama,Bitare,Kabuga
2,South,Kamonyi,Karama,Bitare,Kajevuba
2,South,Kamonyi,Karama,Bitare,Kinkeri
2,South,Kamonyi,Karama,Bitare,Kokobe
2,South,Kamonyi,Karama,Bunyonga,Bunyonga
2,South,Kamonyi,Karama,Bunyonga,Nyarurembo
2,South,Kamonyi,Karama,Bunyonga,Nyenyeri
2,South,Kamonyi,Karama,Bunyonga,Ryagashaza
2,South,Kamonyi,Karama,Muganza,Bitagata
2,South,Kamonyi,Karama,Muganza,Gatare
2,South,Kamonyi,Karama,Muganza,Ngoma
2,South,Kamonyi,Karama,Muganza,Nyamitanga
2,South,Kamonyi,Karama,Muganza,Nyaruteja
2,South,Kamonyi,Karama,Nyamirembe,Gaji
2,South,Kamonyi,Karama,Nyamirembe,Gasharu
2,South,Kamonyi,Karama,Nyamirembe,Kavumu
2,South,Kamonyi,Karama,Nyamirembe,Kigabiro
2,South,Kamonyi,Karama,Nyamirembe,Nyakizu
2,South,Kamonyi,Kayenzi,Bugarama,Buhurura
2,South,Kamonyi,Kayenzi,Bugarama,Munyegera
2,South,Kamonyi,Kayenzi,Bugarama,Nyarurama
2,South,Kamonyi,Kayenzi,Bugarama,Remera
2,South,Kamonyi,Kayenzi,Cubi,Gitwa
2,South,Kamonyi,Kayenzi,Cubi,Kamabuye
2,South,Kamonyi,Kayenzi,Cubi,Ntwari
2,South,Kamonyi,Kayenzi,Cubi,Nyakigezi
2,South,Kamonyi,Kayenzi,Cubi,Rwishywa
2,South,Kamonyi,Kayenzi,Kayonza,Kigwene
2,South,Kamonyi,Kayenzi,Kayonza,Muza
2,South,Kamonyi,Kayenzi,Kayonza,Nyabubare
2,South,Kamonyi,Kayenzi,Kirwa,Gasamba
2,South,Kamonyi,Kayenzi,Kirwa,Gisizi
2,South,Kamonyi,Kayenzi,Kirwa,Gitwa
2,South,Kamonyi,Kayenzi,Kirwa,Kigunga
2,South,Kamonyi,Kayenzi,Kirwa,Ruheka
2,South,Kamonyi,Kayenzi,Mataba,Gasasa
2,South,Kamonyi,Kayenzi,Mataba,Gikurubuye
2,South,Kamonyi,Kayenzi,Mataba,Kabana
2,South,Kamonyi,Kayenzi,Mataba,Nyarubaya
2,South,Kamonyi,Kayenzi,Mataba,Rugoma
2,South,Kamonyi,Kayenzi,Nyamirama,Bushara
2,South,Kamonyi,Kayenzi,Nyamirama,Kibuye
2,South,Kamonyi,Kayenzi,Nyamirama,Rugaragara
2,South,Kamonyi,Kayumbu,Busoro,Buramba
2,South,Kamonyi,Kayumbu,Busoro,Manyana
2,South,Kamonyi,Kayumbu,Busoro,Nyabuhoro
2,South,Kamonyi,Kayumbu,Busoro,Nyarugenge
2,South,Kamonyi,Kayumbu,Gaseke,Gasiza
2,South,Kamonyi,Kayumbu,Gaseke,Kigarama
2,South,Kamonyi,Kayumbu,Gaseke,Nyarunyinya
2,South,Kamonyi,Kayumbu,Giko,Gasharu
2,South,Kamonyi,Kayumbu,Giko,Mirehe
2,South,Kamonyi,Kayumbu,Giko,Nyarusange
2,South,Kamonyi,Kayumbu,Giko,Ryamanywa
2,South,Kamonyi,Kayumbu,Muyange,Kaje
2,South,Kamonyi,Kayumbu,Muyange,Kangenzi
2,South,Kamonyi,Kayumbu,Muyange,Murambi
2,South,Kamonyi,Kayumbu,Muyange,Nyarurembo
2,South,Kamonyi,Mugina,Jenda,Kigarama
2,South,Kamonyi,Mugina,Jenda,Kiyonza
2,South,Kamonyi,Mugina,Jenda,Mataba nord
2,South,Kamonyi,Mugina,Jenda,Munini
2,South,Kamonyi,Mugina,Jenda,Nyamurenga
2,South,Kamonyi,Mugina,Kabugondo,Bihenga
2,South,Kamonyi,Mugina,Kabugondo,Cyeru
2,South,Kamonyi,Mugina,Kabugondo,Mataba sud
2,South,Kamonyi,Mugina,Kabugondo,Runzenzi
2,South,Kamonyi,Mugina,Mbati,Kansoro
2,South,Kamonyi,Mugina,Mbati,Kigorora
2,South,Kamonyi,Mugina,Mbati,Mbati
2,South,Kamonyi,Mugina,Mbati,Mikamba
2,South,Kamonyi,Mugina,Mbati,Murambi
2,South,Kamonyi,Mugina,Mugina,Kagasa
2,South,Kamonyi,Mugina,Mugina,Kireka
2,South,Kamonyi,Mugina,Mugina,Mparo
2,South,Kamonyi,Mugina,Mugina,Mugina
2,South,Kamonyi,Mugina,Nteko,Gishari
2,South,Kamonyi,Mugina,Nteko,Kona
2,South,Kamonyi,Mugina,Nteko,Ntasi
2,South,Kamonyi,Mugina,Nteko,Nyagisozi
2,South,Kamonyi,Mugina,Nteko,Rusoro
2,South,Kamonyi,Musambira,Buhoro,Busasamana
2,South,Kamonyi,Musambira,Buhoro,Gihembe
2,South,Kamonyi,Musambira,Buhoro,Gihogwe
2,South,Kamonyi,Musambira,Buhoro,Reramacu
2,South,Kamonyi,Musambira,Cyambwe,Bimomwe
2,South,Kamonyi,Musambira,Cyambwe,Gacaca
2,South,Kamonyi,Musambira,Cyambwe,Giheta
2,South,Kamonyi,Musambira,Cyambwe,Rugarama
2,South,Kamonyi,Musambira,Cyambwe,Ruvumura
2,South,Kamonyi,Musambira,Cyambwe,Shaka
2,South,Kamonyi,Musambira,Karengera,Kamayanja
2,South,Kamonyi,Musambira,Karengera,Mbari
2,South,Kamonyi,Musambira,Karengera,Nyarusange
2,South,Kamonyi,Musambira,Karengera,Nyarutovu
2,South,Kamonyi,Musambira,Karengera,Rubanga
2,South,Kamonyi,Musambira,Kivumu,Gahondo
2,South,Kamonyi,Musambira,Kivumu,Gitega
2,South,Kamonyi,Musambira,Kivumu,Munazi
2,South,Kamonyi,Musambira,Kivumu,Nyagisozi
2,South,Kamonyi,Musambira,Kivumu,Nyerenga
2,South,Kamonyi,Musambira,Kivumu,Wimana
2,South,Kamonyi,Musambira,Mpushi,Gitwiko
2,South,Kamonyi,Musambira,Mpushi,Kabere
2,South,Kamonyi,Musambira,Mpushi,Kamashashi
2,South,Kamonyi,Musambira,Mpushi,Kingoma
2,South,Kamonyi,Musambira,Mpushi,Nyarubuye
2,South,Kamonyi,Musambira,Mpushi,Nyarurama
2,South,Kamonyi,Musambira,Rukambura,Bitsibo
2,South,Kamonyi,Musambira,Rukambura,Ngoma
2,South,Kamonyi,Musambira,Rukambura,Nkomane
2,South,Kamonyi,Musambira,Rukambura,Nyamirembe
2,South,Kamonyi,Ngamba,Kabuga,Cyimigenge
2,South,Kamonyi,Ngamba,Kabuga,Fukwe
2,South,Kamonyi,Ngamba,Kabuga,Musenyi
2,South,Kamonyi,Ngamba,Kabuga,Nyagasozi
2,South,Kamonyi,Ngamba,Kabuga,Nyamugari
2,South,Kamonyi,Ngamba,Kabuga,Raro
2,South,Kamonyi,Ngamba,Kazirabonde,Bigobe
2,South,Kamonyi,Ngamba,Kazirabonde,Gatare
2,South,Kamonyi,Ngamba,Kazirabonde,Gatwa
2,South,Kamonyi,Ngamba,Kazirabonde,Kabande
2,South,Kamonyi,Ngamba,Kazirabonde,Kajevuba
2,South,Kamonyi,Ngamba,Kazirabonde,Munoga
2,South,Kamonyi,Ngamba,Marembo,Gahinga
2,South,Kamonyi,Ngamba,Marembo,Kabagogo
2,South,Kamonyi,Ngamba,Marembo,Kigina
2,South,Kamonyi,Ngamba,Marembo,Nyabitare
2,South,Kamonyi,Ngamba,Marembo,Rugarama
2,South,Kamonyi,Nyamiyaga,Bibungo,Byenene
2,South,Kamonyi,Nyamiyaga,Bibungo,Karubanda
2,South,Kamonyi,Nyamiyaga,Bibungo,Murambi
2,South,Kamonyi,Nyamiyaga,Bibungo,Nkimbiri
2,South,Kamonyi,Nyamiyaga,Bibungo,Nyamabere
2,South,Kamonyi,Nyamiyaga,Bibungo,Nyamurasa
2,South,Kamonyi,Nyamiyaga,Bibungo,Nyamweru
2,South,Kamonyi,Nyamiyaga,Bibungo,Rwabinagu
2,South,Kamonyi,Nyamiyaga,Kabashumba,Bumbogo
2,South,Kamonyi,Nyamiyaga,Kabashumba,Buye
2,South,Kamonyi,Nyamiyaga,Kabashumba,Gacumu
2,South,Kamonyi,Nyamiyaga,Kabashumba,Kigabiro
2,South,Kamonyi,Nyamiyaga,Kabashumba,Mukuyo
2,South,Kamonyi,Nyamiyaga,Kabashumba,Murehe
2,South,Kamonyi,Nyamiyaga,Kabashumba,Nkoto
2,South,Kamonyi,Nyamiyaga,Kabashumba,Ruvugizo
2,South,Kamonyi,Nyamiyaga,Kabashumba,Ruyumba
2,South,Kamonyi,Nyamiyaga,Kabashumba,Umugarama
2,South,Kamonyi,Nyamiyaga,Kidahwe,Kiranzi
2,South,Kamonyi,Nyamiyaga,Kidahwe,Kirehe
2,South,Kamonyi,Nyamiyaga,Kidahwe,Magu
2,South,Kamonyi,Nyamiyaga,Kidahwe,Nyamiyaga
2,South,Kamonyi,Nyamiyaga,Kidahwe,Nyarubuye
2,South,Kamonyi,Nyamiyaga,Kidahwe,Rugarama
2,South,Kamonyi,Nyamiyaga,Kidahwe,Rugwiro
2,South,Kamonyi,Nyamiyaga,Kidahwe,Rwezamenyo
2,South,Kamonyi,Nyamiyaga,Kidahwe,Sabununga
2,South,Kamonyi,Nyamiyaga,Mukinga,Birembo
2,South,Kamonyi,Nyamiyaga,Mukinga,Kabeza
2,South,Kamonyi,Nyamiyaga,Mukinga,Kayenzi
2,South,Kamonyi,Nyamiyaga,Mukinga,Mbayaya
2,South,Kamonyi,Nyamiyaga,Mukinga,Nyabubare
2,South,Kamonyi,Nyamiyaga,Mukinga,Nyamahuru
2,South,Kamonyi,Nyamiyaga,Mukinga,Nyarugenge
2,South,Kamonyi,Nyamiyaga,Mukinga,Nyaruhengeri
2,South,Kamonyi,Nyamiyaga,Mukinga,Wimana
2,South,Kamonyi,Nyamiyaga,Ngoma,Buhoro
2,South,Kamonyi,Nyamiyaga,Ngoma,Gitega
2,South,Kamonyi,Nyamiyaga,Ngoma,Kabahazi
2,South,Kamonyi,Nyamiyaga,Ngoma,Kamabuye
2,South,Kamonyi,Nyamiyaga,Ngoma,Kinanira
2,South,Kamonyi,Nyamiyaga,Ngoma,Kivugiza
2,South,Kamonyi,Nyamiyaga,Ngoma,Munyinya
2,South,Kamonyi,Nyamiyaga,Ngoma,Rwankeke
2,South,Kamonyi,Nyarubaka,Gitare,Karora
2,South,Kamonyi,Nyarubaka,Gitare,Kibingo
2,South,Kamonyi,Nyarubaka,Gitare,Mugereke
2,South,Kamonyi,Nyarubaka,Gitare,Nyabitare
2,South,Kamonyi,Nyarubaka,Gitare,Remera
2,South,Kamonyi,Nyarubaka,Gitare,Rwigerero
2,South,Kamonyi,Nyarubaka,Kambyeyi,Kabungo
2,South,Kamonyi,Nyarubaka,Kambyeyi,Kigwene
2,South,Kamonyi,Nyarubaka,Kambyeyi,Kirwa
2,South,Kamonyi,Nyarubaka,Kambyeyi,Nyagihamba
2,South,Kamonyi,Nyarubaka,Kambyeyi,Ruhuha
2,South,Kamonyi,Nyarubaka,Kambyeyi,Ruseke
2,South,Kamonyi,Nyarubaka,Kigusa,Birembo
2,South,Kamonyi,Nyarubaka,Kigusa,Gaserege
2,South,Kamonyi,Nyarubaka,Kigusa,Kigarama
2,South,Kamonyi,Nyarubaka,Kigusa,Kintama
2,South,Kamonyi,Nyarubaka,Kigusa,Rugarama
2,South,Kamonyi,Nyarubaka,Kigusa,Rwinanka
2,South,Kamonyi,Nyarubaka,Nyagishubi,Kabere
2,South,Kamonyi,Nyarubaka,Nyagishubi,Ngendo
2,South,Kamonyi,Nyarubaka,Nyagishubi,Nombe
2,South,Kamonyi,Nyarubaka,Nyagishubi,Nyagasozi
2,South,Kamonyi,Nyarubaka,Nyagishubi,Tare
2,South,Kamonyi,Nyarubaka,Ruyanza,Buhunga
2,South,Kamonyi,Nyarubaka,Ruyanza,Gatagara
2,South,Kamonyi,Nyarubaka,Ruyanza,Gitega
2,South,Kamonyi,Nyarubaka,Ruyanza,Kanombe
2,South,Kamonyi,Nyarubaka,Ruyanza,Kavumu
2,South,Kamonyi,Nyarubaka,Ruyanza,Ngarama
2,South,Kamonyi,Rugarika,Bihembe,Gitwa
2,South,Kamonyi,Rugarika,Bihembe,Kadasaya
2,South,Kamonyi,Rugarika,Bihembe,Karama
2,South,Kamonyi,Rugarika,Bihembe,Rubona
2,South,Kamonyi,Rugarika,Bihembe,Rutovu
2,South,Kamonyi,Rugarika,Bihembe,Rwabayanga
2,South,Kamonyi,Rugarika,Kigese,Bikamba
2,South,Kamonyi,Rugarika,Kigese,Kigese
2,South,Kamonyi,Rugarika,Kigese,Kirega
2,South,Kamonyi,Rugarika,Kigese,Mibirizi
2,South,Kamonyi,Rugarika,Kigese,Rugarama
2,South,Kamonyi,Rugarika,Masaka,Masaka
2,South,Kamonyi,Rugarika,Masaka,Mpungwe
2,South,Kamonyi,Rugarika,Masaka,Ruramba
2,South,Kamonyi,Rugarika,Masaka,Rwimondo
2,South,Kamonyi,Rugarika,Masaka,Taba
2,South,Kamonyi,Rugarika,Nyarubuye,Kabarama
2,South,Kamonyi,Rugarika,Nyarubuye,Musave
2,South,Kamonyi,Rugarika,Nyarubuye,Nzagwa
2,South,Kamonyi,Rugarika,Nyarubuye,Remera
2,South,Kamonyi,Rugarika,Nyarubuye,Ruhogo
2,South,Kamonyi,Rugarika,Nyarubuye,Samuduha
2,South,Kamonyi,Rugarika,Sheli,Sheli
2,South,Kamonyi,Rugarika,Sheli,Gatovu
2,South,Kamonyi,Rugarika,Sheli,Kagangayire
2,South,Kamonyi,Rugarika,Sheli,Karehe
2,South,Kamonyi,Rugarika,Sheli,Kigarama
2,South,Kamonyi,Rugarika,Sheli,Ntebe
2,South,Kamonyi,Rukoma,Bugoba,Bugoba
2,South,Kamonyi,Rukoma,Bugoba,Gatare
2,South,Kamonyi,Rukoma,Bugoba,Kabuga
2,South,Kamonyi,Rukoma,Bugoba,Nyarurama
2,South,Kamonyi,Rukoma,Bugoba,Nyenge
2,South,Kamonyi,Rukoma,Buguri,Buguri
2,South,Kamonyi,Rukoma,Buguri,Nyabuvomo
2,South,Kamonyi,Rukoma,Buguri,Nyagasozi
2,South,Kamonyi,Rukoma,Buguri,Nyakabande
2,South,Kamonyi,Rukoma,Buguri,Ruzege
2,South,Kamonyi,Rukoma,Buguri,Tunza
2,South,Kamonyi,Rukoma,Gishyeshye,Gahungeri
2,South,Kamonyi,Rukoma,Gishyeshye,Gishyeshye
2,South,Kamonyi,Rukoma,Gishyeshye,Murambi
2,South,Kamonyi,Rukoma,Gishyeshye,Nyamabuye
2,South,Kamonyi,Rukoma,Gishyeshye,Rubare
2,South,Kamonyi,Rukoma,Murehe,Kabagabo
2,South,Kamonyi,Rukoma,Murehe,Kamuzi
2,South,Kamonyi,Rukoma,Murehe,Mubuga
2,South,Kamonyi,Rukoma,Murehe,Rushikiri
2,South,Kamonyi,Rukoma,Murehe,Uwingando
2,South,Kamonyi,Rukoma,Mwirute,Gafonogo
2,South,Kamonyi,Rukoma,Mwirute,Mwirute
2,South,Kamonyi,Rukoma,Mwirute,Nyarusave
2,South,Kamonyi,Rukoma,Mwirute,Rubuye
2,South,Kamonyi,Rukoma,Taba,Nyirabihanya
2,South,Kamonyi,Rukoma,Taba,Taba
2,South,Kamonyi,Runda,Gihara,Bikimba
2,South,Kamonyi,Runda,Gihara,Bimba
2,South,Kamonyi,Runda,Gihara,Kabasanza
2,South,Kamonyi,Runda,Gihara,Nyagatare
2,South,Kamonyi,Runda,Gihara,Rukaragata
2,South,Kamonyi,Runda,Gihara,Ruyigi
2,South,Kamonyi,Runda,Kabagesera,Bwirabo
2,South,Kamonyi,Runda,Kabagesera,Kabagesera
2,South,Kamonyi,Runda,Kabagesera,Muhambara
2,South,Kamonyi,Runda,Kabagesera,Rubuye
2,South,Kamonyi,Runda,Kabagesera,Rugogwe
2,South,Kamonyi,Runda,Kagina,Gasharara
2,South,Kamonyi,Runda,Kagina,Kagina
2,South,Kamonyi,Runda,Kagina,Kamuhoza
2,South,Kamonyi,Runda,Kagina,Kigusa
2,South,Kamonyi,Runda,Kagina,Rugarama
2,South,Kamonyi,Runda,Muganza,Kigabiro
2,South,Kamonyi,Runda,Muganza,Musebeya
2,South,Kamonyi,Runda,Muganza,Nyagacyamu
2,South,Kamonyi,Runda,Muganza,Nyaruhoko
2,South,Kamonyi,Runda,Muganza,Rubona
2,South,Kamonyi,Runda,Ruyenzi,Kibaya
2,South,Kamonyi,Runda,Ruyenzi,Nyabitare
2,South,Kamonyi,Runda,Ruyenzi,Nyagacaca
2,South,Kamonyi,Runda,Ruyenzi,Rubumba
2,South,Kamonyi,Runda,Ruyenzi,Rugazi
3,West,Karongi,Bwishyura,Burunga,Kabuga
3,West,Karongi,Bwishyura,Burunga,Majuri
3,West,Karongi,Bwishyura,Burunga,Matyazo
3,West,Karongi,Bwishyura,Burunga,Nyabikenke
3,West,Karongi,Bwishyura,Burunga,Nyamarebe
3,West,Karongi,Bwishyura,Burunga,Ruyenzi
3,West,Karongi,Bwishyura,Burunga,Twimbogo
3,West,Karongi,Bwishyura,Gasura,Gafuruguto
3,West,Karongi,Bwishyura,Gasura,Gatare
3,West,Karongi,Bwishyura,Gasura,Gatoki
3,West,Karongi,Bwishyura,Gasura,Gisayo
3,West,Karongi,Bwishyura,Gasura,Nyabihanga
3,West,Karongi,Bwishyura,Gasura,Nyagahinga
3,West,Karongi,Bwishyura,Gasura,Nyarusange
3,West,Karongi,Bwishyura,Gasura,Ruganda
3,West,Karongi,Bwishyura,Gitarama,Gitarama
3,West,Karongi,Bwishyura,Gitarama,Gomba
3,West,Karongi,Bwishyura,Gitarama,Josi
3,West,Karongi,Bwishyura,Gitarama,Karambo
3,West,Karongi,Bwishyura,Gitarama,Kigezi
3,West,Karongi,Bwishyura,Gitarama,Kirambo
3,West,Karongi,Bwishyura,Gitarama,Kivomo
3,West,Karongi,Bwishyura,Gitarama,Nyamigina
3,West,Karongi,Bwishyura,Kayenzi,Buhoro
3,West,Karongi,Bwishyura,Kayenzi,Gitega
3,West,Karongi,Bwishyura,Kayenzi,Mugomba
3,West,Karongi,Bwishyura,Kayenzi,Nyabikenke
3,West,Karongi,Bwishyura,Kayenzi,Ruhande
3,West,Karongi,Bwishyura,Kayenzi,Sakinnyaga
3,West,Karongi,Bwishyura,Kibuye,Gacumba
3,West,Karongi,Bwishyura,Kibuye,Gatwaro
3,West,Karongi,Bwishyura,Kibuye,Rurembo
3,West,Karongi,Bwishyura,Kiniha,Karutete
3,West,Karongi,Bwishyura,Kiniha,Kiyovu
3,West,Karongi,Bwishyura,Nyarusazi,Kanyabusage
3,West,Karongi,Bwishyura,Nyarusazi,Karongi
3,West,Karongi,Bwishyura,Nyarusazi,Nyarusozi
3,West,Karongi,Gashari,Birambo,Birambo
3,West,Karongi,Gashari,Birambo,Gashari
3,West,Karongi,Gashari,Birambo,Kabirizi
3,West,Karongi,Gashari,Birambo,Kakibereka
3,West,Karongi,Gashari,Birambo,Kananira
3,West,Karongi,Gashari,Birambo,Ntarabana
3,West,Karongi,Gashari,Birambo,Nyabikenke
3,West,Karongi,Gashari,Birambo,Nyakibuguma
3,West,Karongi,Gashari,Birambo,Nyarusange
3,West,Karongi,Gashari,Birambo,Rugarama
3,West,Karongi,Gashari,Musasa,Kabasare
3,West,Karongi,Gashari,Musasa,Kaduha
3,West,Karongi,Gashari,Musasa,Kagangare
3,West,Karongi,Gashari,Musasa,Kigarama
3,West,Karongi,Gashari,Musasa,Musasa
3,West,Karongi,Gashari,Musasa,Rasaniro
3,West,Karongi,Gashari,Mwendo,Gakurwe
3,West,Karongi,Gashari,Mwendo,Gataba
3,West,Karongi,Gashari,Mwendo,Gihororo
3,West,Karongi,Gashari,Mwendo,Kabageni
3,West,Karongi,Gashari,Mwendo,Kayogoro
3,West,Karongi,Gashari,Mwendo,Nyamigina
3,West,Karongi,Gashari,Rugobagoba,Karambo
3,West,Karongi,Gashari,Rugobagoba,Karutare
3,West,Karongi,Gashari,Rugobagoba,Kibingo
3,West,Karongi,Gashari,Rugobagoba,Musongati
3,West,Karongi,Gashari,Rugobagoba,Nkingo
3,West,Karongi,Gashari,Rugobagoba,Shungwe
3,West,Karongi,Gashari,Tongati,Kayonga
3,West,Karongi,Gashari,Tongati,Nyabivumu
3,West,Karongi,Gashari,Tongati,Nyagisozi
3,West,Karongi,Gashari,Tongati,Rubona
3,West,Karongi,Gishyita,Buhoro,Buhire
3,West,Karongi,Gishyita,Buhoro,Mboneko
3,West,Karongi,Gishyita,Buhoro,Mweya
3,West,Karongi,Gishyita,Buhoro,Ruhunde
3,West,Karongi,Gishyita,Buhoro,Tura
3,West,Karongi,Gishyita,Cyanya,Gataba
3,West,Karongi,Gishyita,Cyanya,Gatare
3,West,Karongi,Gishyita,Cyanya,Gisiza
3,West,Karongi,Gishyita,Cyanya,Gitovu
3,West,Karongi,Gishyita,Cyanya,Kabuga
3,West,Karongi,Gishyita,Cyanya,Kagano
3,West,Karongi,Gishyita,Cyanya,Mpatsi
3,West,Karongi,Gishyita,Kigarama,Gitwa
3,West,Karongi,Gishyita,Kigarama,Kabwenge
3,West,Karongi,Gishyita,Kigarama,Karenge
3,West,Karongi,Gishyita,Kigarama,Kubutare
3,West,Karongi,Gishyita,Munanira,Butare
3,West,Karongi,Gishyita,Munanira,Bweramvura
3,West,Karongi,Gishyita,Munanira,Gisoro
3,West,Karongi,Gishyita,Munanira,Ngugu
3,West,Karongi,Gishyita,Munanira,Nyakabuye
3,West,Karongi,Gishyita,Musasa,Cyimbo
3,West,Karongi,Gishyita,Musasa,Gasharu
3,West,Karongi,Gishyita,Musasa,Kabuga
3,West,Karongi,Gishyita,Musasa,Kamunungu
3,West,Karongi,Gishyita,Musasa,Kibaya
3,West,Karongi,Gishyita,Musasa,Kirunga
3,West,Karongi,Gishyita,Musasa,Musebeya
