DISTRICT;VILLAGE_ID;CELL_ID;SECTOR_ID;DISTR_ID;PROV_ID;NAME;CELL;SECTOR;PROVINCE;CPU
Nyarugenge;11050308;110503;1105;11;1;Rushubi;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050401;110504;1105;11;1;Akanakamageragere;Ntungamo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050402;110504;1105;11;1;Gatovu;Ntungamo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050403;110504;1105;11;1;Nyabitare;Ntungamo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050404;110504;1105;11;1;Nyarubande;Ntungamo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050405;110504;1105;11;1;Rubungo;Ntungamo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050406;110504;1105;11;1;Rwindonyi;Ntungamo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050501;110505;1105;11;1;Akabungo;Nyarufunzo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050502;110505;1105;11;1;Akamashinge;Nyarufunzo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050503;110505;1105;11;1;Maya;Nyarufunzo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050504;110505;1105;11;1;Nyarufunzo;Nyarufunzo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050505;110505;1105;11;1;Nyarurama;Nyarufunzo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050506;110505;1105;11;1;Rubete;Nyarufunzo;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050601;110506;1105;11;1;Amahoro;Nyarurenzi;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050602;110506;1105;11;1;Ayabaramba;Nyarurenzi;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050603;110506;1105;11;1;Gikuyu;Nyarurenzi;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050604;110506;1105;11;1;Iterambere;Nyarurenzi;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050605;110506;1105;11;1;Nyabirondo;Nyarurenzi;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050606;110506;1105;11;1;Nyarurenzi;Nyarurenzi;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050701;110507;1105;11;1;Gisunzu;Runzenze;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050702;110507;1105;11;1;Mpanga;Runzenze;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050703;110507;1105;11;1;Nkomero;Runzenze;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050704;110507;1105;11;1;Runzenze;Runzenze;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050705;110507;1105;11;1;Uwurugenge;Runzenze;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060101;110601;1106;11;1;Amahoro;Amahoro;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060102;110601;1106;11;1;Amizero;Amahoro;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060103;110601;1106;11;1;Inyarurembo;Amahoro;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060104;110601;1106;11;1;Kabirizi;Amahoro;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060105;110601;1106;11;1;Ubuzima;Amahoro;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060106;110601;1106;11;1;Uruhimbi;Amahoro;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060201;110602;1106;11;1;Icyeza;Kabasengerezi;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060202;110602;1106;11;1;Ikana;Kabasengerezi;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060203;110602;1106;11;1;Intwari;Kabasengerezi;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060204;110602;1106;11;1;Kabasengerezi;Kabasengerezi;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060301;110603;1106;11;1;Hirwa;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060302;110603;1106;11;1;Ikaze;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060303;110603;1106;11;1;Imanzi;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060304;110603;1106;11;1;Ingenzi;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060305;110603;1106;11;1;Ituze;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060306;110603;1106;11;1;Sangwa;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060307;110603;1106;11;1;Umwezi;Kabeza;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060401;110604;1106;11;1;Abeza;Nyabugogo;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060402;110604;1106;11;1;Icyerekezo;Nyabugogo;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060403;110604;1106;11;1;Indatwa;Nyabugogo;Muhima;Kigali Town/Umujyi wa Kigali
Nyarugenge;11060404;110604;1106;11;1;Rwezangoro;Nyabugogo;Muhima;Kigali Town/Umujyi wa Kigali
